Feature,Value
words per sent,31.82
LIX,48.41333752357008
# words,1591
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.44880174291938996
adjectives,2.4
nouns,4.34
verbs,5.36
pronouns,6.72
particles,7.42
punctuation marks,5.46
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,1.68
full verbs,3.16
split verbs,0.26
nominative,1.4
accusative,1.76
dative,1.04
genitive,0.2
gen modifiers,0.12
prep with gen,0.02
all genitives,0.16
accusative obj,1.44
dative obj,0.36
genitive obj,0.04
prepositional obj,0.2
acc+dat obj,1.8
gen+prep obj,0.24
present forms,1.02
past forms,1.3
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.4
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.04
subj 1 forms,0.44
subj 2 forms,0.04
subj 2 aux forms,0.26
ind speech,0.04
irrealis mode,0.0
all subj forms,0.74
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.04
comp+superlative,0.16
conjunctions,0.46
subjunctions,0.28
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.08
all participial clauses,0.08
negations,0.66
question words,0.14
question marks,0.04
subj/pred inversions,0.92
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,60.7
concessive,5.88
conditional,103.66
consecutive,0.06
final,8.54
interrogative,3.34
modal,31.66
other,145.98
temporal,116.3
A1 features,8
A1 features summed,1.9600000000000002
A2 features,9
A2 features summed,166.78
B1 features,6
B1 features summed,125.82000000000001
level features (all),51
level features (all) summed,53.78
