Feature,Value
words per sent,37.4
LIX,49.057754010695184
# words,1870
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3926073926073926
adjectives,2.32
nouns,4.34
verbs,6.44
pronouns,8.9
particles,9.62
punctuation marks,5.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.44
aux verbs,1.74
full verbs,3.96
split verbs,0.2
nominative,1.28
accusative,1.96
dative,1.62
genitive,0.2
gen modifiers,0.1
prep with gen,0.06
all genitives,0.16
accusative obj,1.72
dative obj,0.68
genitive obj,0.04
prepositional obj,0.32
acc+dat obj,2.4
gen+prep obj,0.36
present forms,0.62
past forms,2.06
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.46
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.8
subj 2 forms,0.14
subj 2 aux forms,0.46
ind speech,0.02
irrealis mode,0.02
all subj forms,1.4
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.02
comp+superlative,0.14
conjunctions,0.68
subjunctions,0.52
relative clauses,0.62
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,1.02
question words,0.44
question marks,0.04
subj/pred inversions,1.06
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,62.88
concessive,6.28
conditional,117.02
consecutive,0.08
final,9.2
interrogative,3.58
modal,33.44
other,152.7
temporal,122.44
A1 features,6
A1 features summed,2.82
A2 features,9
A2 features summed,183.72
B1 features,6
B1 features summed,133.04
level features (all),47
level features (all) summed,65.60000000000002
