Feature,Value
words per sent,34.34
LIX,53.326604542807225
# words,1717
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.490134994807892
adjectives,2.68
nouns,5.66
verbs,5.26
pronouns,8.38
particles,6.9
punctuation marks,5.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,1.36
full verbs,3.5
split verbs,0.2
nominative,1.36
accusative,1.98
dative,1.88
genitive,0.48
gen modifiers,0.4
prep with gen,0.0
all genitives,0.42
accusative obj,1.44
dative obj,0.62
genitive obj,0.02
prepositional obj,0.18
acc+dat obj,2.06
gen+prep obj,0.2
present forms,1.04
past forms,1.34
perfect forms,0.1
pqp forms,0.12
perfect+pqp forms,0.36
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.04
subj 1 forms,0.48
subj 2 forms,0.12
subj 2 aux forms,0.24
ind speech,0.02
irrealis mode,0.06
all subj forms,0.84
imperatives,0.04
passive voice,0.02
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.38
subjunctions,0.28
relative clauses,0.54
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.34
question words,0.46
question marks,0.02
subj/pred inversions,0.94
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,62.08
concessive,6.14
conditional,111.94
consecutive,0.06
final,8.84
interrogative,3.54
modal,32.6
other,149.76
temporal,120.18
A1 features,9
A1 features summed,1.9200000000000002
A2 features,9
A2 features summed,176.9
B1 features,7
B1 features summed,130.5
level features (all),51
level features (all) summed,59.04000000000003
