Feature,Value
words per sent,36.68
LIX,52.328854961832064
# words,1834
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4704112337011033
adjectives,2.22
nouns,5.64
verbs,6.2
pronouns,8.58
particles,8.68
punctuation marks,5.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.48
aux verbs,1.06
full verbs,4.48
split verbs,0.28
nominative,1.88
accusative,2.14
dative,2.26
genitive,0.08
gen modifiers,0.04
prep with gen,0.0
all genitives,0.08
accusative obj,1.76
dative obj,1.0
genitive obj,0.04
prepositional obj,0.24
acc+dat obj,2.76
gen+prep obj,0.28
present forms,0.22
past forms,2.52
perfect forms,0.0
pqp forms,0.08
perfect+pqp forms,0.34
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.0
subj 1 forms,1.02
subj 2 forms,0.08
subj 2 aux forms,0.4
ind speech,0.08
irrealis mode,0.06
all subj forms,1.5
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.02
comp+superlative,0.1
conjunctions,0.84
subjunctions,0.46
relative clauses,0.42
participial clauses pres,0.04
participial clauses past,0.0
all participial clauses,0.04
negations,0.66
question words,0.3
question marks,0.0
subj/pred inversions,1.18
placeholder 'es',0.08
'brauchen' constr,0.02
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.02
causal,62.68
concessive,6.22
conditional,115.36
consecutive,0.08
final,9.04
interrogative,3.56
modal,33.08
other,151.32
temporal,121.88
A1 features,5
A1 features summed,2.56
A2 features,9
A2 features summed,182.4
B1 features,6
B1 features summed,132.2
level features (all),47
level features (all) summed,66.12
