Feature,Value
words per sent,31.46
LIX,50.02325492689129
# words,1573
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.48283499446290146
adjectives,2.2
nouns,5.14
verbs,5.36
pronouns,6.52
particles,7.36
punctuation marks,4.82
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.36
aux verbs,1.48
full verbs,3.34
split verbs,0.18
nominative,1.54
accusative,1.86
dative,1.42
genitive,0.28
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,1.54
dative obj,0.3
genitive obj,0.0
prepositional obj,0.32
acc+dat obj,1.84
gen+prep obj,0.32
present forms,0.66
past forms,1.28
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.52
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.3
subj 2 forms,0.2
subj 2 aux forms,0.12
ind speech,0.0
irrealis mode,0.02
all subj forms,0.62
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.08
comp+superlative,0.28
conjunctions,0.48
subjunctions,0.32
relative clauses,0.36
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.64
question words,0.26
question marks,0.02
subj/pred inversions,1.08
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,60.56
concessive,5.88
conditional,102.94
consecutive,0.06
final,8.54
interrogative,3.34
modal,31.62
other,145.62
temporal,115.9
A1 features,7
A1 features summed,2.04
A2 features,9
A2 features summed,165.98
B1 features,5
B1 features summed,125.54
level features (all),44
level features (all) summed,54.460000000000015
