Feature,Value
words per sent,35.1
LIX,52.1940170940171
# words,1755
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.45228215767634855
adjectives,1.98
nouns,4.84
verbs,6.36
pronouns,7.8
particles,8.86
punctuation marks,5.24
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.56
aux verbs,1.16
full verbs,4.26
split verbs,0.52
nominative,1.22
accusative,2.28
dative,1.86
genitive,0.16
gen modifiers,0.12
prep with gen,0.02
all genitives,0.16
accusative obj,1.8
dative obj,0.68
genitive obj,0.02
prepositional obj,0.36
acc+dat obj,2.48
gen+prep obj,0.38
present forms,0.48
past forms,2.12
perfect forms,0.02
pqp forms,0.12
perfect+pqp forms,0.36
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.02
subj 1 forms,0.72
subj 2 forms,0.1
subj 2 aux forms,0.24
ind speech,0.06
irrealis mode,0.04
all subj forms,1.06
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.9
subjunctions,0.4
relative clauses,0.42
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.74
question words,0.24
question marks,0.0
subj/pred inversions,1.28
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,60.36
concessive,5.88
conditional,101.78
consecutive,0.06
final,8.48
interrogative,3.34
modal,31.48
other,145.02
temporal,115.38
A1 features,7
A1 features summed,3.0
A2 features,9
A2 features summed,165.78000000000003
B1 features,6
B1 features summed,125.1
level features (all),48
level features (all) summed,62.94000000000001
