Feature,Value
words per sent,33.62
LIX,51.22856632956574
# words,1681
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4571140262361251
adjectives,2.24
nouns,5.88
verbs,5.68
pronouns,6.84
particles,7.42
punctuation marks,5.42
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,1.48
full verbs,3.92
split verbs,0.38
nominative,1.86
accusative,2.16
dative,1.64
genitive,0.2
gen modifiers,0.18
prep with gen,0.0
all genitives,0.2
accusative obj,1.84
dative obj,0.28
genitive obj,0.02
prepositional obj,0.3
acc+dat obj,2.12
gen+prep obj,0.32
present forms,0.82
past forms,1.56
perfect forms,0.08
pqp forms,0.26
perfect+pqp forms,0.54
past aux forms,0.0
futur 1 forms,0.02
futur 2 forms,0.34
all futur forms,0.02
subj 1 forms,0.44
subj 2 forms,0.04
subj 2 aux forms,0.3
ind speech,0.04
irrealis mode,0.02
all subj forms,0.78
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.16
superlative,0.14
comp+superlative,0.3
conjunctions,0.56
subjunctions,0.24
relative clauses,0.4
participial clauses pres,0.0
participial clauses past,0.12
all participial clauses,0.12
negations,0.28
question words,0.26
question marks,0.04
subj/pred inversions,1.12
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,59.56
concessive,5.78
conditional,95.66
consecutive,0.06
final,8.3
interrogative,3.18
modal,30.78
other,141.96
temporal,112.58
A1 features,8
A1 features summed,1.86
A2 features,10
A2 features summed,158.08
B1 features,6
B1 features summed,122.02000000000001
level features (all),52
level features (all) summed,59.74000000000001
