Feature,Value
words per sent,30.96
LIX,48.78945736434109
# words,1548
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4150731158605174
adjectives,2.32
nouns,4.86
verbs,5.12
pronouns,6.3
particles,7.58
punctuation marks,4.66
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.38
aux verbs,1.1
full verbs,3.42
split verbs,0.18
nominative,1.7
accusative,1.82
dative,1.5
genitive,0.16
gen modifiers,0.14
prep with gen,0.0
all genitives,0.14
accusative obj,1.52
dative obj,0.5
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.02
gen+prep obj,0.2
present forms,0.6
past forms,1.98
perfect forms,0.02
pqp forms,0.08
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.34
subj 2 forms,0.08
subj 2 aux forms,0.14
ind speech,0.06
irrealis mode,0.02
all subj forms,0.56
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.3
subjunctions,0.46
relative clauses,0.18
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.56
question words,0.14
question marks,0.0
subj/pred inversions,1.16
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,59.98
concessive,5.86
conditional,99.38
consecutive,0.06
final,8.4
interrogative,3.26
modal,31.28
other,143.9
temporal,114.38
A1 features,7
A1 features summed,1.6
A2 features,9
A2 features summed,162.43999999999997
B1 features,5
B1 features summed,123.74000000000001
level features (all),48
level features (all) summed,53.38000000000004
