Feature,Value
words per sent,33.5
LIX,54.3955223880597
# words,335
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6735751295336787
adjectives,2.8
nouns,5.0
verbs,4.3
pronouns,6.9
particles,10.3
punctuation marks,3.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.9
full verbs,3.0
split verbs,0.2
nominative,0.5
accusative,2.1
dative,1.2
genitive,0.3
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,1.5
dative obj,0.2
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.7
gen+prep obj,0.2
present forms,0.3
past forms,2.0
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.1
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.3
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.1
comp+superlative,0.2
conjunctions,1.0
subjunctions,0.1
relative clauses,0.6
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.1
question marks,0.0
subj/pred inversions,0.9
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,90.5
concessive,9.4
conditional,180.7
consecutive,5.6
final,16.6
interrogative,4.6
modal,42.4
other,225.5
temporal,173.3
A1 features,5
A1 features summed,2.0
A2 features,9
A2 features summed,279.70000000000005
B1 features,5
B1 features summed,193.5
level features (all),38
level features (all) summed,53.000000000000014
