Feature,Value
words per sent,38.7
LIX,57.821447028423776
# words,387
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6666666666666666
adjectives,5.1
nouns,6.2
verbs,4.7
pronouns,7.8
particles,9.3
punctuation marks,5.6
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.6
full verbs,3.8
split verbs,0.5
nominative,1.4
accusative,2.4
dative,2.3
genitive,0.4
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,1.9
dative obj,0.5
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,2.4
gen+prep obj,0.4
present forms,0.8
past forms,1.6
perfect forms,0.0
pqp forms,0.3
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.9
subjunctions,0.1
relative clauses,0.9
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.1
question marks,0.0
subj/pred inversions,1.0
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,89.2
concessive,9.4
conditional,175.0
consecutive,5.3
final,16.0
interrogative,4.5
modal,40.2
other,220.3
temporal,165.1
A1 features,5
A1 features summed,2.1
A2 features,8
A2 features summed,272.5
B1 features,5
B1 features summed,185.20000000000002
level features (all),37
level features (all) summed,63.999999999999986
