Feature,Value
words per sent,23.4
LIX,40.06666666666666
# words,234
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.644927536231884
adjectives,1.2
nouns,4.3
verbs,3.7
pronouns,5.3
particles,5.6
punctuation marks,3.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.3
full verbs,2.1
split verbs,0.1
nominative,1.3
accusative,1.4
dative,1.4
genitive,0.3
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,1.1
dative obj,0.2
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.3
gen+prep obj,0.2
present forms,0.2
past forms,1.1
perfect forms,0.0
pqp forms,0.3
perfect+pqp forms,0.8
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.1
passive with agens,0.1
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.6
subjunctions,0.1
relative clauses,1.0
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.0
question words,0.1
question marks,0.1
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,70.6
concessive,7.0
conditional,135.6
consecutive,4.3
final,12.9
interrogative,3.7
modal,35.1
other,182.3
temporal,143.9
A1 features,5
A1 features summed,1.1
A2 features,8
A2 features summed,212.29999999999998
B1 features,7
B1 features summed,160.1
level features (all),38
level features (all) summed,40.90000000000001
