Feature,Value
words per sent,20.3
LIX,44.43793103448276
# words,203
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7560975609756098
adjectives,1.7
nouns,4.5
verbs,2.5
pronouns,4.5
particles,3.8
punctuation marks,3.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.6
full verbs,1.9
split verbs,0.1
nominative,1.6
accusative,1.4
dative,1.0
genitive,0.2
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,0.6
dative obj,0.1
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.7
gen+prep obj,0.0
present forms,0.3
past forms,1.0
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.1
passive voice,0.1
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.3
subjunctions,0.0
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.3
question marks,0.1
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,70.5
concessive,7.0
conditional,135.6
consecutive,4.0
final,12.7
interrogative,3.7
modal,34.9
other,181.3
temporal,143.2
A1 features,5
A1 features summed,0.9
A2 features,7
A2 features summed,211.5
B1 features,5
B1 features summed,157.99999999999997
level features (all),31
level features (all) summed,32.600000000000016
