Feature,Value
words per sent,23.0
LIX,44.30434782608695
# words,230
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7244094488188977
adjectives,1.2
nouns,4.6
verbs,4.1
pronouns,5.7
particles,4.3
punctuation marks,3.1
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.7
aux verbs,1.0
full verbs,2.4
split verbs,0.1
nominative,0.8
accusative,1.4
dative,1.1
genitive,0.8
gen modifiers,0.7
prep with gen,0.0
all genitives,0.8
accusative obj,1.2
dative obj,0.2
genitive obj,0.1
prepositional obj,0.4
acc+dat obj,1.4
gen+prep obj,0.5
present forms,0.8
past forms,0.7
perfect forms,0.3
pqp forms,0.0
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.2
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.1
all subj forms,0.3
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.4
subjunctions,0.2
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.2
question marks,0.3
subj/pred inversions,1.0
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,69.1
concessive,6.7
conditional,133.1
consecutive,3.2
final,12.1
interrogative,3.6
modal,34.6
other,175.7
temporal,140.1
A1 features,7
A1 features summed,2.1999999999999997
A2 features,8
A2 features summed,207.49999999999997
B1 features,6
B1 features summed,153.79999999999998
level features (all),40
level features (all) summed,42.10000000000001
