Feature,Value
words per sent,29.1
LIX,52.467697594501715
# words,291
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.76
adjectives,2.9
nouns,6.1
verbs,3.9
pronouns,6.7
particles,5.7
punctuation marks,3.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.9
full verbs,2.8
split verbs,0.1
nominative,1.4
accusative,2.1
dative,1.4
genitive,0.7
gen modifiers,0.6
prep with gen,0.0
all genitives,0.7
accusative obj,1.3
dative obj,0.2
genitive obj,0.1
prepositional obj,0.3
acc+dat obj,1.5
gen+prep obj,0.4
present forms,0.4
past forms,1.2
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.1
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.2
comp+superlative,0.4
conjunctions,0.5
subjunctions,0.3
relative clauses,0.4
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.0
question words,0.1
question marks,0.0
subj/pred inversions,0.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,69.3
concessive,6.7
conditional,133.4
consecutive,3.3
final,12.3
interrogative,3.6
modal,34.6
other,176.6
temporal,140.3
A1 features,5
A1 features summed,0.9999999999999999
A2 features,9
A2 features summed,208.60000000000002
B1 features,6
B1 features summed,154.4
level features (all),42
level features (all) summed,49.40000000000002
