Feature,Value
words per sent,28.74
LIX,46.69407098121086
# words,1437
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5323565323565324
adjectives,2.62
nouns,4.32
verbs,4.26
pronouns,6.08
particles,7.06
punctuation marks,4.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,0.76
full verbs,3.14
split verbs,0.26
nominative,1.2
accusative,1.84
dative,1.2
genitive,0.28
gen modifiers,0.26
prep with gen,0.0
all genitives,0.26
accusative obj,1.3
dative obj,0.26
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.56
gen+prep obj,0.2
present forms,1.08
past forms,1.38
perfect forms,0.06
pqp forms,0.04
perfect+pqp forms,0.24
past aux forms,0.02
futur 1 forms,0.02
futur 2 forms,0.1
all futur forms,0.04
subj 1 forms,0.08
subj 2 forms,0.02
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.12
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.08
comp+superlative,0.12
conjunctions,0.64
subjunctions,0.32
relative clauses,0.28
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.26
question words,0.1
question marks,0.02
subj/pred inversions,0.92
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,122.92
concessive,15.62
conditional,245.46
consecutive,7.62
final,16.08
interrogative,7.78
modal,58.28
other,291.66
temporal,240.56
A1 features,9
A1 features summed,1.58
A2 features,10
A2 features summed,378.17999999999995
B1 features,5
B1 features summed,271.85999999999996
level features (all),50
level features (all) summed,47.72000000000003
