Feature,Value
words per sent,34.42
LIX,53.18815804764672
# words,1721
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5038674033149171
adjectives,3.12
nouns,3.8
verbs,5.54
pronouns,8.3
particles,9.18
punctuation marks,4.46
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,1.44
full verbs,3.78
split verbs,0.14
nominative,0.8
accusative,2.04
dative,1.42
genitive,0.28
gen modifiers,0.2
prep with gen,0.02
all genitives,0.22
accusative obj,1.62
dative obj,0.62
genitive obj,0.0
prepositional obj,0.28
acc+dat obj,2.24
gen+prep obj,0.28
present forms,1.3
past forms,1.24
perfect forms,0.18
pqp forms,0.14
perfect+pqp forms,0.26
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.32
all futur forms,0.04
subj 1 forms,0.06
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.14
comp+superlative,0.2
conjunctions,0.5
subjunctions,0.38
relative clauses,0.82
participial clauses pres,0.08
participial clauses past,0.06
all participial clauses,0.14
negations,0.32
question words,0.42
question marks,0.12
subj/pred inversions,0.96
placeholder 'es',0.04
'brauchen' constr,0.02
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.04
causal,126.88
concessive,16.32
conditional,249.74
consecutive,7.62
final,16.48
interrogative,7.9
modal,60.72
other,298.22
temporal,245.34
A1 features,8
A1 features summed,1.9
A2 features,9
A2 features summed,386.65999999999997
B1 features,5
B1 features summed,278.0
level features (all),50
level features (all) summed,57.960000000000015
