Feature,Value
words per sent,35.08
LIX,54.86335233751425
# words,1754
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5492505353319058
adjectives,2.48
nouns,5.02
verbs,5.78
pronouns,8.26
particles,9.02
punctuation marks,4.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,1.12
full verbs,4.2
split verbs,0.18
nominative,1.12
accusative,2.46
dative,1.54
genitive,0.36
gen modifiers,0.24
prep with gen,0.02
all genitives,0.26
accusative obj,1.78
dative obj,0.46
genitive obj,0.0
prepositional obj,0.52
acc+dat obj,2.24
gen+prep obj,0.52
present forms,0.52
past forms,1.8
perfect forms,0.06
pqp forms,0.24
perfect+pqp forms,0.46
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.44
subj 2 forms,0.06
subj 2 aux forms,0.2
ind speech,0.02
irrealis mode,0.02
all subj forms,0.7
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.08
superlative,0.04
comp+superlative,0.12
conjunctions,0.9
subjunctions,0.48
relative clauses,0.58
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.46
question words,0.26
question marks,0.06
subj/pred inversions,0.82
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,124.58
concessive,15.92
conditional,247.0
consecutive,7.62
final,16.18
interrogative,7.82
modal,59.18
other,294.32
temporal,242.56
A1 features,7
A1 features summed,2.26
A2 features,9
A2 features summed,382.5
B1 features,6
B1 features summed,274.52
level features (all),50
level features (all) summed,61.26000000000003
