Feature,Value
words per sent,35.84
LIX,60.67258928571429
# words,1792
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6134615384615385
adjectives,3.32
nouns,6.66
verbs,5.2
pronouns,7.4
particles,8.7
punctuation marks,4.48
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,0.94
full verbs,3.96
split verbs,0.38
nominative,1.38
accusative,2.06
dative,2.56
genitive,0.52
gen modifiers,0.42
prep with gen,0.02
all genitives,0.46
accusative obj,1.52
dative obj,0.38
genitive obj,0.02
prepositional obj,0.36
acc+dat obj,1.9
gen+prep obj,0.38
present forms,0.34
past forms,1.98
perfect forms,0.1
pqp forms,0.3
perfect+pqp forms,0.52
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.02
subj 2 aux forms,0.06
ind speech,0.0
irrealis mode,0.0
all subj forms,0.18
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.14
superlative,0.02
comp+superlative,0.16
conjunctions,0.8
subjunctions,0.34
relative clauses,0.7
participial clauses pres,0.02
participial clauses past,0.08
all participial clauses,0.1
negations,0.24
question words,0.28
question marks,0.02
subj/pred inversions,0.78
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,123.9
concessive,15.84
conditional,246.44
consecutive,7.62
final,16.18
interrogative,7.8
modal,58.88
other,293.56
temporal,242.1
A1 features,7
A1 features summed,2.04
A2 features,9
A2 features summed,381.3
B1 features,7
B1 features summed,274.12
level features (all),48
level features (all) summed,60.98000000000005
