Feature,Value
words per sent,39.74
LIX,63.64538500251636
# words,1987
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5335073977371627
adjectives,3.42
nouns,6.78
verbs,5.8
pronouns,8.76
particles,9.36
punctuation marks,5.52
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,1.16
full verbs,4.28
split verbs,0.34
nominative,2.04
accusative,2.66
dative,1.96
genitive,0.38
gen modifiers,0.32
prep with gen,0.0
all genitives,0.32
accusative obj,2.12
dative obj,0.34
genitive obj,0.0
prepositional obj,0.28
acc+dat obj,2.46
gen+prep obj,0.28
present forms,0.44
past forms,2.22
perfect forms,0.04
pqp forms,0.28
perfect+pqp forms,0.52
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.32
all futur forms,0.02
subj 1 forms,0.18
subj 2 forms,0.04
subj 2 aux forms,0.06
ind speech,0.0
irrealis mode,0.0
all subj forms,0.28
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.2
superlative,0.08
comp+superlative,0.28
conjunctions,0.78
subjunctions,0.6
relative clauses,0.56
participial clauses pres,0.02
participial clauses past,0.02
all participial clauses,0.04
negations,0.22
question words,0.12
question marks,0.04
subj/pred inversions,0.98
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,123.58
concessive,15.76
conditional,246.26
consecutive,7.62
final,16.18
interrogative,7.8
modal,58.78
other,293.04
temporal,241.44
A1 features,8
A1 features summed,1.82
A2 features,9
A2 features summed,380.88
B1 features,6
B1 features summed,273.22
level features (all),48
level features (all) summed,67.28000000000003
