Feature,Value
words per sent,32.14
LIX,55.72431860609832
# words,1607
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6192052980132451
adjectives,3.04
nouns,5.22
verbs,4.74
pronouns,7.48
particles,7.94
punctuation marks,3.6
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.76
full verbs,3.76
split verbs,0.28
nominative,0.76
accusative,2.4
dative,1.72
genitive,0.44
gen modifiers,0.38
prep with gen,0.02
all genitives,0.4
accusative obj,1.78
dative obj,0.34
genitive obj,0.0
prepositional obj,0.32
acc+dat obj,2.12
gen+prep obj,0.32
present forms,0.22
past forms,2.04
perfect forms,0.0
pqp forms,0.12
perfect+pqp forms,0.32
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.12
subj 2 forms,0.04
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.0
all subj forms,0.24
imperatives,0.0
passive voice,0.06
passive with agens,0.0
comparative,0.22
superlative,0.08
comp+superlative,0.3
conjunctions,0.76
subjunctions,0.24
relative clauses,0.48
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.2
question words,0.3
question marks,0.02
subj/pred inversions,0.66
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,128.7
concessive,16.72
conditional,251.5
consecutive,7.62
final,16.6
interrogative,8.0
modal,61.62
other,301.04
temporal,247.98
A1 features,6
A1 features summed,1.72
A2 features,9
A2 features summed,391.2
B1 features,6
B1 features summed,280.86
level features (all),46
level features (all) summed,54.67999999999999
