Feature,Value
words per sent,40.64
LIX,61.11244094488189
# words,2032
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5181818181818182
adjectives,3.72
nouns,5.42
verbs,6.42
pronouns,9.48
particles,10.34
punctuation marks,5.14
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.36
aux verbs,1.3
full verbs,4.62
split verbs,0.32
nominative,1.34
accusative,2.4
dative,2.02
genitive,0.42
gen modifiers,0.3
prep with gen,0.06
all genitives,0.38
accusative obj,1.86
dative obj,0.7
genitive obj,0.02
prepositional obj,0.32
acc+dat obj,2.56
gen+prep obj,0.34
present forms,0.5
past forms,2.38
perfect forms,0.08
pqp forms,0.2
perfect+pqp forms,0.46
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.04
subj 1 forms,0.28
subj 2 forms,0.06
subj 2 aux forms,0.14
ind speech,0.02
irrealis mode,0.0
all subj forms,0.48
imperatives,0.02
passive voice,0.04
passive with agens,0.0
comparative,0.24
superlative,0.12
comp+superlative,0.36
conjunctions,0.9
subjunctions,0.62
relative clauses,0.92
participial clauses pres,0.04
participial clauses past,0.16
all participial clauses,0.2
negations,0.3
question words,0.36
question marks,0.0
subj/pred inversions,0.9
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.04
'brauchen'+'lassen' constr,0.04
causal,123.66
concessive,15.8
conditional,246.32
consecutive,7.62
final,16.18
interrogative,7.8
modal,58.82
other,293.24
temporal,241.64
A1 features,8
A1 features summed,2.38
A2 features,9
A2 features summed,381.68
B1 features,7
B1 features summed,273.84000000000003
level features (all),53
level features (all) summed,70.10000000000005
