Feature,Value
words per sent,40.66
LIX,68.05793408755534
# words,2033
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5939597315436241
adjectives,4.44
nouns,7.9
verbs,5.02
pronouns,9.1
particles,9.14
punctuation marks,4.86
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.96
full verbs,3.74
split verbs,0.24
nominative,1.82
accusative,2.44
dative,2.28
genitive,1.04
gen modifiers,0.78
prep with gen,0.06
all genitives,0.86
accusative obj,1.76
dative obj,0.38
genitive obj,0.02
prepositional obj,0.38
acc+dat obj,2.14
gen+prep obj,0.4
present forms,0.3
past forms,1.68
perfect forms,0.0
pqp forms,0.3
perfect+pqp forms,0.54
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.02
passive voice,0.06
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.64
subjunctions,0.18
relative clauses,0.76
participial clauses pres,0.08
participial clauses past,0.2
all participial clauses,0.28
negations,0.14
question words,0.14
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,129.2
concessive,16.9
conditional,251.84
consecutive,7.62
final,16.62
interrogative,8.02
modal,61.88
other,301.72
temporal,248.62
A1 features,6
A1 features summed,1.3800000000000001
A2 features,8
A2 features summed,391.91999999999996
B1 features,7
B1 features summed,282.0
level features (all),45
level features (all) summed,66.66000000000003
