Feature,Value
words per sent,15.3
LIX,21.051633986928106
# words,765
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4050632911392405
adjectives,0.66
nouns,1.7
verbs,2.3
pronouns,3.58
particles,4.02
punctuation marks,3.04
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.96
full verbs,1.16
split verbs,0.1
nominative,0.52
accusative,0.9
dative,0.34
genitive,0.04
gen modifiers,0.02
prep with gen,0.0
all genitives,0.04
accusative obj,0.76
dative obj,0.18
genitive obj,0.02
prepositional obj,0.08
acc+dat obj,0.94
gen+prep obj,0.1
present forms,0.96
past forms,0.36
perfect forms,0.08
pqp forms,0.0
perfect+pqp forms,0.28
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.0
subj 1 forms,0.06
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.08
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.48
subjunctions,0.04
relative clauses,0.28
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.32
question words,0.18
question marks,0.08
subj/pred inversions,0.42
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,102.74
concessive,11.9
conditional,202.86
consecutive,7.62
final,14.84
interrogative,6.1
modal,51.48
other,243.44
temporal,203.22
A1 features,8
A1 features summed,1.3400000000000003
A2 features,9
A2 features summed,313.94
B1 features,6
B1 features summed,229.14000000000001
level features (all),44
level features (all) summed,25.53999999999999
