Feature,Value
words per sent,12.22
LIX,26.29528641571195
# words,611
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.45938375350140054
adjectives,0.66
nouns,1.64
verbs,1.86
pronouns,2.54
particles,2.82
punctuation marks,2.62
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.82
full verbs,0.9
split verbs,0.06
nominative,0.6
accusative,0.56
dative,0.48
genitive,0.04
gen modifiers,0.02
prep with gen,0.0
all genitives,0.02
accusative obj,0.5
dative obj,0.2
genitive obj,0.0
prepositional obj,0.02
acc+dat obj,0.7
gen+prep obj,0.02
present forms,0.86
past forms,0.16
perfect forms,0.12
pqp forms,0.02
perfect+pqp forms,0.08
past aux forms,0.0
futur 1 forms,0.02
futur 2 forms,0.14
all futur forms,0.02
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.0
comp+superlative,0.04
conjunctions,0.24
subjunctions,0.06
relative clauses,0.02
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.2
question words,0.14
question marks,0.02
subj/pred inversions,0.36
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,101.96
concessive,11.82
conditional,201.9
consecutive,7.62
final,14.84
interrogative,6.06
modal,51.32
other,242.54
temporal,201.9
A1 features,8
A1 features summed,0.8999999999999999
A2 features,9
A2 features summed,311.93999999999994
B1 features,5
B1 features summed,227.42000000000002
level features (all),42
level features (all) summed,19.819999999999986
