Feature,Value
words per sent,35.3
LIX,58.24617563739376
# words,1765
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5588235294117647
adjectives,3.1
nouns,6.3
verbs,3.88
pronouns,7.26
particles,9.66
punctuation marks,4.96
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.88
full verbs,2.84
split verbs,0.2
nominative,1.4
accusative,1.94
dative,1.82
genitive,0.58
gen modifiers,0.54
prep with gen,0.0
all genitives,0.54
accusative obj,1.18
dative obj,0.3
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.48
gen+prep obj,0.3
present forms,0.2
past forms,1.68
perfect forms,0.0
pqp forms,0.08
perfect+pqp forms,0.54
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.0
subj 1 forms,0.08
subj 2 forms,0.0
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.0
all subj forms,0.16
imperatives,0.0
passive voice,0.06
passive with agens,0.0
comparative,0.22
superlative,0.04
comp+superlative,0.26
conjunctions,0.5
subjunctions,0.22
relative clauses,0.6
participial clauses pres,0.04
participial clauses past,0.06
all participial clauses,0.1
negations,0.26
question words,0.12
question marks,0.0
subj/pred inversions,0.7
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,111.06
concessive,12.8
conditional,219.92
consecutive,7.62
final,14.96
interrogative,6.66
modal,54.14
other,257.08
temporal,218.4
A1 features,5
A1 features summed,1.1400000000000001
A2 features,9
A2 features summed,341.72
B1 features,6
B1 features summed,246.14000000000001
level features (all),43
level features (all) summed,55.63999999999997
