Feature,Value
words per sent,27.3
LIX,44.223076923076924
# words,1365
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4873035066505441
adjectives,2.08
nouns,4.76
verbs,4.22
pronouns,5.54
particles,5.92
punctuation marks,4.76
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.84
full verbs,3.08
split verbs,0.2
nominative,1.4
accusative,1.52
dative,1.38
genitive,0.34
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,1.18
dative obj,0.36
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,1.54
gen+prep obj,0.26
present forms,0.38
past forms,1.5
perfect forms,0.16
pqp forms,0.22
perfect+pqp forms,0.38
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.38
all futur forms,0.02
subj 1 forms,0.2
subj 2 forms,0.0
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.0
all subj forms,0.28
imperatives,0.04
passive voice,0.02
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.5
subjunctions,0.18
relative clauses,0.12
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.16
question words,0.06
question marks,0.04
subj/pred inversions,1.04
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,10.18
concessive,0.9
conditional,14.82
consecutive,0.02
final,0.72
interrogative,0.88
modal,7.98
other,17.42
temporal,12.72
A1 features,9
A1 features summed,1.38
A2 features,9
A2 features summed,27.54
B1 features,6
B1 features summed,14.66
level features (all),44
level features (all) summed,46.300000000000004
