Feature,Value
words per sent,18.46
LIX,34.603011917659806
# words,923
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4990791896869245
adjectives,1.16
nouns,2.58
verbs,2.94
pronouns,4.26
particles,3.7
punctuation marks,3.82
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.82
full verbs,1.9
split verbs,0.14
nominative,0.8
accusative,0.88
dative,1.06
genitive,0.12
gen modifiers,0.12
prep with gen,0.0
all genitives,0.12
accusative obj,0.72
dative obj,0.26
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,0.98
gen+prep obj,0.1
present forms,0.18
past forms,0.8
perfect forms,0.16
pqp forms,0.26
perfect+pqp forms,0.42
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.42
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.1
subjunctions,0.1
relative clauses,0.36
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.18
question words,0.1
question marks,0.1
subj/pred inversions,0.62
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,14.84
concessive,1.56
conditional,20.88
consecutive,0.02
final,1.16
interrogative,1.04
modal,11.28
other,28.58
temporal,22.46
A1 features,7
A1 features summed,0.88
A2 features,8
A2 features summed,37.04
B1 features,6
B1 features summed,25.48
level features (all),42
level features (all) summed,30.680000000000014
