Feature,Value
words per sent,22.62
LIX,40.480300618921305
# words,1131
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5179407176287052
adjectives,2.02
nouns,3.44
verbs,3.12
pronouns,5.0
particles,5.68
punctuation marks,3.34
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.68
full verbs,2.26
split verbs,0.32
nominative,0.84
accusative,1.16
dative,1.02
genitive,0.34
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,0.78
dative obj,0.12
genitive obj,0.0
prepositional obj,0.22
acc+dat obj,0.9
gen+prep obj,0.22
present forms,0.28
past forms,1.5
perfect forms,0.02
pqp forms,0.16
perfect+pqp forms,0.26
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.18
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.02
all subj forms,0.0
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.38
subjunctions,0.12
relative clauses,0.22
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.12
question words,0.26
question marks,0.02
subj/pred inversions,1.0
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,14.72
concessive,1.56
conditional,20.7
consecutive,0.02
final,1.12
interrogative,1.04
modal,11.12
other,28.08
temporal,22.0
A1 features,8
A1 features summed,1.2400000000000002
A2 features,8
A2 features summed,37.64
B1 features,5
B1 features summed,24.84
level features (all),41
level features (all) summed,36.94000000000001
