Feature,Value
words per sent,19.78
LIX,34.643498483316485
# words,989
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4810810810810811
adjectives,1.26
nouns,2.7
verbs,2.98
pronouns,5.02
particles,4.22
punctuation marks,3.56
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,0.38
full verbs,2.44
split verbs,0.4
nominative,0.56
accusative,1.56
dative,0.74
genitive,0.18
gen modifiers,0.16
prep with gen,0.0
all genitives,0.16
accusative obj,0.98
dative obj,0.16
genitive obj,0.0
prepositional obj,0.22
acc+dat obj,1.14
gen+prep obj,0.22
present forms,0.26
past forms,1.52
perfect forms,0.0
pqp forms,0.14
perfect+pqp forms,0.24
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.02
subj 1 forms,0.04
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.32
subjunctions,0.28
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.22
question words,0.22
question marks,0.04
subj/pred inversions,0.66
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,9.38
concessive,0.78
conditional,13.46
consecutive,0.02
final,0.52
interrogative,0.84
modal,7.26
other,15.1
temporal,10.68
A1 features,8
A1 features summed,1.38
A2 features,8
A2 features summed,24.94
B1 features,5
B1 features summed,12.48
level features (all),43
level features (all) summed,33.61999999999999
