Feature,Value
words per sent,25.58
LIX,42.39000781860828
# words,1279
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.504054054054054
adjectives,1.9
nouns,4.28
verbs,3.52
pronouns,5.92
particles,5.78
punctuation marks,4.14
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.78
full verbs,2.54
split verbs,0.34
nominative,0.96
accusative,1.4
dative,1.34
genitive,0.48
gen modifiers,0.4
prep with gen,0.06
all genitives,0.46
accusative obj,1.0
dative obj,0.22
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,1.22
gen+prep obj,0.24
present forms,0.26
past forms,1.3
perfect forms,0.16
pqp forms,0.26
perfect+pqp forms,0.42
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.42
all futur forms,0.06
subj 1 forms,0.04
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.38
subjunctions,0.26
relative clauses,0.26
participial clauses pres,0.04
participial clauses past,0.06
all participial clauses,0.1
negations,0.12
question words,0.1
question marks,0.02
subj/pred inversions,1.02
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,17.18
concessive,2.04
conditional,24.02
consecutive,0.02
final,1.32
interrogative,1.16
modal,12.98
other,34.84
temporal,27.82
A1 features,9
A1 features summed,1.4000000000000001
A2 features,8
A2 features summed,43.44
B1 features,5
B1 features summed,31.3
level features (all),47
level features (all) summed,43.00000000000002
