Feature,Value
words per sent,29.8
LIX,50.73959731543624
# words,1490
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5541022592152199
adjectives,2.56
nouns,5.32
verbs,3.8
pronouns,7.14
particles,6.82
punctuation marks,4.12
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.9
full verbs,2.66
split verbs,0.08
nominative,1.0
accusative,1.7
dative,1.76
genitive,0.54
gen modifiers,0.52
prep with gen,0.0
all genitives,0.52
accusative obj,1.12
dative obj,0.28
genitive obj,0.0
prepositional obj,0.36
acc+dat obj,1.4
gen+prep obj,0.36
present forms,0.5
past forms,1.08
perfect forms,0.12
pqp forms,0.22
perfect+pqp forms,0.46
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.34
all futur forms,0.0
subj 1 forms,0.12
subj 2 forms,0.04
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.02
all subj forms,0.24
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.36
subjunctions,0.24
relative clauses,0.26
participial clauses pres,0.08
participial clauses past,0.04
all participial clauses,0.12
negations,0.22
question words,0.34
question marks,0.08
subj/pred inversions,0.72
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,14.42
concessive,1.52
conditional,20.26
consecutive,0.02
final,1.08
interrogative,1.04
modal,10.82
other,27.24
temporal,21.32
A1 features,8
A1 features summed,1.4
A2 features,9
A2 features summed,37.080000000000005
B1 features,5
B1 features summed,24.16
level features (all),47
level features (all) summed,49.02
