Feature,Value
words per sent,25.2
LIX,39.644444444444446
# words,1260
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4473684210526316
adjectives,1.46
nouns,3.34
verbs,4.0
pronouns,5.64
particles,5.4
punctuation marks,5.28
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,1.06
full verbs,2.56
split verbs,0.1
nominative,0.74
accusative,1.46
dative,1.04
genitive,0.24
gen modifiers,0.18
prep with gen,0.0
all genitives,0.18
accusative obj,1.12
dative obj,0.38
genitive obj,0.0
prepositional obj,0.22
acc+dat obj,1.5
gen+prep obj,0.22
present forms,0.88
past forms,1.06
perfect forms,0.22
pqp forms,0.1
perfect+pqp forms,0.22
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.32
all futur forms,0.04
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.12
imperatives,0.06
passive voice,0.02
passive with agens,0.0
comparative,0.04
superlative,0.0
comp+superlative,0.04
conjunctions,0.3
subjunctions,0.14
relative clauses,0.1
participial clauses pres,0.02
participial clauses past,0.02
all participial clauses,0.04
negations,0.26
question words,0.18
question marks,0.06
subj/pred inversions,0.9
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,13.0
concessive,1.38
conditional,18.48
consecutive,0.02
final,0.98
interrogative,1.0
modal,10.08
other,24.0
temporal,18.56
A1 features,9
A1 features summed,1.44
A2 features,9
A2 features summed,33.400000000000006
B1 features,6
B1 features summed,21.08
level features (all),47
level features (all) summed,41.680000000000014
