Feature,Value
words per sent,27.6
LIX,42.744927536231884
# words,1380
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4811083123425693
adjectives,1.82
nouns,4.96
verbs,3.84
pronouns,6.02
particles,6.28
punctuation marks,4.68
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,0.98
full verbs,2.56
split verbs,0.24
nominative,1.42
accusative,1.46
dative,1.64
genitive,0.52
gen modifiers,0.24
prep with gen,0.08
all genitives,0.34
accusative obj,1.1
dative obj,0.4
genitive obj,0.02
prepositional obj,0.32
acc+dat obj,1.5
gen+prep obj,0.34
present forms,0.6
past forms,1.08
perfect forms,0.04
pqp forms,0.24
perfect+pqp forms,0.54
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.14
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.18
imperatives,0.1
passive voice,0.02
passive with agens,0.0
comparative,0.12
superlative,0.02
comp+superlative,0.14
conjunctions,0.42
subjunctions,0.16
relative clauses,0.18
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.22
question marks,0.08
subj/pred inversions,1.04
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,15.22
concessive,1.6
conditional,21.32
consecutive,0.02
final,1.18
interrogative,1.04
modal,11.52
other,29.48
temporal,22.96
A1 features,8
A1 features summed,1.58
A2 features,9
A2 features summed,38.760000000000005
B1 features,7
B1 features summed,25.84
level features (all),44
level features (all) summed,46.88000000000001
