Feature,Value
words per sent,35.56
LIX,56.538627671541065
# words,1778
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5306122448979592
adjectives,2.98
nouns,6.28
verbs,4.98
pronouns,7.54
particles,7.64
punctuation marks,6.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.44
aux verbs,0.84
full verbs,3.52
split verbs,0.04
nominative,1.84
accusative,1.96
dative,1.86
genitive,0.8
gen modifiers,0.58
prep with gen,0.02
all genitives,0.62
accusative obj,1.58
dative obj,0.58
genitive obj,0.04
prepositional obj,0.32
acc+dat obj,2.16
gen+prep obj,0.36
present forms,0.74
past forms,1.54
perfect forms,0.08
pqp forms,0.12
perfect+pqp forms,0.26
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.02
subj 1 forms,0.16
subj 2 forms,0.06
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.0
all subj forms,0.3
imperatives,0.02
passive voice,0.04
passive with agens,0.0
comparative,0.14
superlative,0.22
comp+superlative,0.36
conjunctions,0.4
subjunctions,0.42
relative clauses,0.94
participial clauses pres,0.1
participial clauses past,0.1
all participial clauses,0.2
negations,0.36
question words,0.18
question marks,0.04
subj/pred inversions,0.8
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,45.78
concessive,3.86
conditional,69.0
consecutive,0.02
final,6.52
interrogative,2.58
modal,23.7
other,109.5
temporal,88.52
A1 features,9
A1 features summed,1.58
A2 features,9
A2 features summed,118.03999999999999
B1 features,7
B1 features summed,96.0
level features (all),53
level features (all) summed,60.96000000000001
