Feature,Value
words per sent,29.62
LIX,54.33303173531398
# words,1481
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.503954802259887
adjectives,2.76
nouns,5.76
verbs,4.02
pronouns,6.54
particles,6.28
punctuation marks,4.12
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,0.8
full verbs,2.82
split verbs,0.14
nominative,1.34
accusative,1.66
dative,2.06
genitive,0.46
gen modifiers,0.38
prep with gen,0.0
all genitives,0.38
accusative obj,1.18
dative obj,0.44
genitive obj,0.0
prepositional obj,0.42
acc+dat obj,1.62
gen+prep obj,0.42
present forms,0.3
past forms,1.2
perfect forms,0.06
pqp forms,0.1
perfect+pqp forms,0.32
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.06
subj 1 forms,0.06
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.08
imperatives,0.0
passive voice,0.06
passive with agens,0.0
comparative,0.12
superlative,0.08
comp+superlative,0.2
conjunctions,0.18
subjunctions,0.2
relative clauses,0.5
participial clauses pres,0.0
participial clauses past,0.12
all participial clauses,0.12
negations,0.2
question words,0.14
question marks,0.08
subj/pred inversions,0.56
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,42.1
concessive,3.8
conditional,64.62
consecutive,0.02
final,6.1
interrogative,2.34
modal,20.48
other,101.68
temporal,82.56
A1 features,8
A1 features summed,1.1400000000000001
A2 features,9
A2 features summed,109.32
B1 features,6
B1 features summed,89.28
level features (all),49
level features (all) summed,48.96000000000003
