Feature,Value
words per sent,42.78
LIX,64.05162225338944
# words,2139
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.46549079754601225
adjectives,3.96
nouns,6.78
verbs,5.96
pronouns,8.76
particles,9.58
punctuation marks,7.72
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.98
full verbs,4.52
split verbs,0.32
nominative,1.74
accusative,2.46
dative,1.98
genitive,0.72
gen modifiers,0.56
prep with gen,0.04
all genitives,0.6
accusative obj,1.82
dative obj,0.48
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,2.3
gen+prep obj,0.26
present forms,1.92
past forms,1.52
perfect forms,0.18
pqp forms,0.02
perfect+pqp forms,0.08
past aux forms,0.08
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.08
subj 1 forms,0.18
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.18
superlative,0.12
comp+superlative,0.3
conjunctions,0.5
subjunctions,0.32
relative clauses,0.66
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.42
question words,0.28
question marks,0.14
subj/pred inversions,1.12
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,42.72
concessive,3.8
conditional,65.6
consecutive,0.02
final,6.2
interrogative,2.42
modal,21.1
other,103.4
temporal,83.96
A1 features,9
A1 features summed,2.3400000000000003
A2 features,9
A2 features summed,111.35999999999999
B1 features,6
B1 features summed,90.87999999999998
level features (all),50
level features (all) summed,70.97999999999999
