Feature,Value
words per sent,32.14
LIX,52.30179215930305
# words,1607
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5175257731958763
adjectives,2.84
nouns,5.18
verbs,4.6
pronouns,7.18
particles,7.34
punctuation marks,4.88
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,0.52
full verbs,3.72
split verbs,0.34
nominative,1.08
accusative,2.4
dative,1.78
genitive,0.48
gen modifiers,0.44
prep with gen,0.0
all genitives,0.44
accusative obj,1.74
dative obj,0.54
genitive obj,0.0
prepositional obj,0.34
acc+dat obj,2.28
gen+prep obj,0.34
present forms,0.9
past forms,1.9
perfect forms,0.04
pqp forms,0.02
perfect+pqp forms,0.06
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.0
subj 1 forms,0.16
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.16
comp+superlative,0.28
conjunctions,0.48
subjunctions,0.22
relative clauses,0.36
participial clauses pres,0.12
participial clauses past,0.16
all participial clauses,0.28
negations,0.2
question words,0.22
question marks,0.06
subj/pred inversions,1.02
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,44.18
concessive,3.84
conditional,67.14
consecutive,0.02
final,6.26
interrogative,2.5
modal,22.48
other,106.46
temporal,86.22
A1 features,7
A1 features summed,1.6
A2 features,9
A2 features summed,114.72
B1 features,5
B1 features summed,92.94
level features (all),44
level features (all) summed,55.8
