Feature,Value
words per sent,32.58
LIX,55.29332105586249
# words,1629
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5308392315470172
adjectives,3.48
nouns,5.46
verbs,4.38
pronouns,7.16
particles,6.9
punctuation marks,5.04
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,0.68
full verbs,3.32
split verbs,0.18
nominative,1.42
accusative,1.84
dative,2.24
genitive,0.4
gen modifiers,0.3
prep with gen,0.06
all genitives,0.36
accusative obj,1.5
dative obj,0.44
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,1.94
gen+prep obj,0.26
present forms,0.94
past forms,1.26
perfect forms,0.08
pqp forms,0.14
perfect+pqp forms,0.26
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.02
subj 1 forms,0.08
subj 2 forms,0.08
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.18
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.1
comp+superlative,0.2
conjunctions,0.44
subjunctions,0.18
relative clauses,0.48
participial clauses pres,0.06
participial clauses past,0.06
all participial clauses,0.12
negations,0.16
question words,0.22
question marks,0.04
subj/pred inversions,1.0
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.04
'brauchen'+'lassen' constr,0.04
causal,40.28
concessive,3.74
conditional,62.08
consecutive,0.02
final,5.92
interrogative,2.24
modal,18.7
other,97.08
temporal,78.7
A1 features,9
A1 features summed,1.4400000000000002
A2 features,9
A2 features summed,104.75999999999999
B1 features,5
B1 features summed,85.18
level features (all),51
level features (all) summed,54.48
