Feature,Value
words per sent,35.66
LIX,57.252821088053835
# words,1783
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4918970448045758
adjectives,3.58
nouns,5.66
verbs,4.76
pronouns,8.26
particles,8.26
punctuation marks,5.14
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.42
aux verbs,0.76
full verbs,3.48
split verbs,0.16
nominative,1.12
accusative,2.12
dative,2.16
genitive,0.56
gen modifiers,0.44
prep with gen,0.06
all genitives,0.52
accusative obj,1.7
dative obj,0.42
genitive obj,0.02
prepositional obj,0.26
acc+dat obj,2.12
gen+prep obj,0.28
present forms,0.74
past forms,1.7
perfect forms,0.08
pqp forms,0.08
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.18
subj 2 forms,0.1
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.3
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.26
superlative,0.06
comp+superlative,0.32
conjunctions,0.62
subjunctions,0.38
relative clauses,0.68
participial clauses pres,0.14
participial clauses past,0.12
all participial clauses,0.26
negations,0.24
question words,0.26
question marks,0.02
subj/pred inversions,0.88
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,47.46
concessive,3.88
conditional,71.2
consecutive,0.02
final,6.7
interrogative,2.64
modal,25.58
other,112.98
temporal,91.88
A1 features,7
A1 features summed,1.8
A2 features,9
A2 features summed,121.78
B1 features,7
B1 features summed,99.14
level features (all),48
level features (all) summed,60.16
