Feature,Value
words per sent,31.94
LIX,53.793475266123984
# words,1597
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.49337410805300713
adjectives,2.4
nouns,6.1
verbs,4.66
pronouns,7.02
particles,6.4
punctuation marks,5.34
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.74
full verbs,3.6
split verbs,0.26
nominative,1.44
accusative,1.8
dative,2.06
genitive,0.6
gen modifiers,0.4
prep with gen,0.06
all genitives,0.46
accusative obj,1.38
dative obj,0.56
genitive obj,0.0
prepositional obj,0.38
acc+dat obj,1.94
gen+prep obj,0.38
present forms,0.34
past forms,1.64
perfect forms,0.02
pqp forms,0.26
perfect+pqp forms,0.34
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.0
subj 2 aux forms,0.08
ind speech,0.02
irrealis mode,0.0
all subj forms,0.28
imperatives,0.1
passive voice,0.04
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.48
subjunctions,0.18
relative clauses,0.42
participial clauses pres,0.1
participial clauses past,0.14
all participial clauses,0.24
negations,0.16
question words,0.12
question marks,0.0
subj/pred inversions,0.9
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,47.24
concessive,3.88
conditional,70.9
consecutive,0.02
final,6.7
interrogative,2.64
modal,25.28
other,112.42
temporal,91.64
A1 features,7
A1 features summed,1.34
A2 features,9
A2 features summed,121.26
B1 features,6
B1 features summed,98.64000000000001
level features (all),46
level features (all) summed,54.680000000000014
