Feature,Value
words per sent,29.36
LIX,52.72512261580381
# words,1468
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5273522975929978
adjectives,2.76
nouns,5.4
verbs,3.78
pronouns,6.42
particles,5.64
punctuation marks,5.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,0.74
full verbs,2.74
split verbs,0.16
nominative,1.62
accusative,1.62
dative,1.56
genitive,0.58
gen modifiers,0.42
prep with gen,0.0
all genitives,0.44
accusative obj,1.24
dative obj,0.44
genitive obj,0.02
prepositional obj,0.34
acc+dat obj,1.68
gen+prep obj,0.36
present forms,0.72
past forms,1.48
perfect forms,0.02
pqp forms,0.04
perfect+pqp forms,0.24
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.02
subj 1 forms,0.04
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.02
all subj forms,0.08
imperatives,0.04
passive voice,0.06
passive with agens,0.0
comparative,0.18
superlative,0.22
comp+superlative,0.4
conjunctions,0.36
subjunctions,0.16
relative clauses,0.48
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.22
question words,0.2
question marks,0.06
subj/pred inversions,0.92
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,48.16
concessive,3.9
conditional,71.74
consecutive,0.02
final,6.78
interrogative,2.64
modal,25.96
other,113.88
temporal,92.96
A1 features,9
A1 features summed,1.26
A2 features,9
A2 features summed,122.82
B1 features,7
B1 features summed,100.08
level features (all),49
level features (all) summed,49.66000000000001
