Feature,Value
words per sent,26.52
LIX,51.6331221719457
# words,1326
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5564102564102564
adjectives,3.14
nouns,4.54
verbs,3.34
pronouns,5.74
particles,5.8
punctuation marks,3.92
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,0.54
full verbs,2.48
split verbs,0.04
nominative,1.06
accusative,1.32
dative,1.34
genitive,0.42
gen modifiers,0.38
prep with gen,0.0
all genitives,0.38
accusative obj,0.94
dative obj,0.32
genitive obj,0.0
prepositional obj,0.22
acc+dat obj,1.26
gen+prep obj,0.22
present forms,0.34
past forms,1.1
perfect forms,0.04
pqp forms,0.02
perfect+pqp forms,0.1
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.04
subj 1 forms,0.14
subj 2 forms,0.02
subj 2 aux forms,0.06
ind speech,0.0
irrealis mode,0.0
all subj forms,0.22
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.18
superlative,0.14
comp+superlative,0.32
conjunctions,0.12
subjunctions,0.1
relative clauses,0.42
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.14
question words,0.18
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,41.36
concessive,3.76
conditional,63.76
consecutive,0.02
final,6.04
interrogative,2.3
modal,19.78
other,100.1
temporal,81.06
A1 features,7
A1 features summed,0.78
A2 features,9
A2 features summed,107.39999999999999
B1 features,6
B1 features summed,87.58
level features (all),46
level features (all) summed,42.26000000000002
