Feature,Value
words per sent,27.98
LIX,46.13582558970693
# words,1399
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5023866348448688
adjectives,2.78
nouns,4.76
verbs,3.68
pronouns,5.92
particles,6.4
punctuation marks,4.34
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.78
full verbs,2.64
split verbs,0.16
nominative,1.14
accusative,1.6
dative,1.72
genitive,0.26
gen modifiers,0.26
prep with gen,0.0
all genitives,0.26
accusative obj,1.1
dative obj,0.34
genitive obj,0.0
prepositional obj,0.32
acc+dat obj,1.44
gen+prep obj,0.32
present forms,0.86
past forms,1.2
perfect forms,0.06
pqp forms,0.08
perfect+pqp forms,0.12
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.04
subj 1 forms,0.08
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.18
superlative,0.08
comp+superlative,0.26
conjunctions,0.6
subjunctions,0.2
relative clauses,0.34
participial clauses pres,0.08
participial clauses past,0.1
all participial clauses,0.18
negations,0.14
question words,0.14
question marks,0.04
subj/pred inversions,0.64
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,40.48
concessive,3.74
conditional,62.42
consecutive,0.02
final,5.98
interrogative,2.28
modal,19.06
other,97.76
temporal,79.2
A1 features,9
A1 features summed,1.4000000000000001
A2 features,9
A2 features summed,105.24
B1 features,5
B1 features summed,85.58000000000001
level features (all),47
level features (all) summed,46.18000000000001
