Feature,Value
words per sent,31.24
LIX,48.33346991037132
# words,1562
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4450207468879668
adjectives,2.66
nouns,5.16
verbs,4.16
pronouns,6.78
particles,6.36
punctuation marks,6.08
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.6
full verbs,3.32
split verbs,0.3
nominative,1.56
accusative,1.9
dative,2.04
genitive,0.26
gen modifiers,0.18
prep with gen,0.0
all genitives,0.18
accusative obj,1.3
dative obj,0.44
genitive obj,0.0
prepositional obj,0.34
acc+dat obj,1.74
gen+prep obj,0.34
present forms,0.82
past forms,1.72
perfect forms,0.08
pqp forms,0.06
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.0
subj 1 forms,0.14
subj 2 forms,0.02
subj 2 aux forms,0.06
ind speech,0.0
irrealis mode,0.02
all subj forms,0.22
imperatives,0.06
passive voice,0.02
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.38
subjunctions,0.18
relative clauses,0.34
participial clauses pres,0.04
participial clauses past,0.06
all participial clauses,0.1
negations,0.14
question words,0.16
question marks,0.08
subj/pred inversions,0.98
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,42.56
concessive,3.8
conditional,65.36
consecutive,0.02
final,6.14
interrogative,2.4
modal,20.94
other,102.74
temporal,83.54
A1 features,8
A1 features summed,1.36
A2 features,9
A2 features summed,110.72000000000001
B1 features,6
B1 features summed,90.12
level features (all),48
level features (all) summed,52.12000000000001
