Feature,Value
words per sent,34.4
LIX,61.14418604651163
# words,344
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7323232323232324
adjectives,3.5
nouns,6.6
verbs,4.4
pronouns,7.4
particles,8.8
punctuation marks,3.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.5
full verbs,3.7
split verbs,0.1
nominative,1.6
accusative,2.7
dative,1.8
genitive,0.7
gen modifiers,0.6
prep with gen,0.0
all genitives,0.6
accusative obj,1.5
dative obj,0.2
genitive obj,0.0
prepositional obj,0.6
acc+dat obj,1.7
gen+prep obj,0.6
present forms,0.0
past forms,2.0
perfect forms,0.0
pqp forms,0.3
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.4
superlative,0.0
comp+superlative,0.4
conjunctions,0.4
subjunctions,0.4
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.0
question words,0.2
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,127.5
concessive,15.1
conditional,260.1
consecutive,7.3
final,18.2
interrogative,7.2
modal,58.5
other,303.4
temporal,253.2
A1 features,4
A1 features summed,0.9000000000000001
A2 features,8
A2 features summed,398.70000000000005
B1 features,5
B1 features summed,282.90000000000003
level features (all),34
level features (all) summed,57.100000000000016
