Feature,Value
words per sent,23.0
LIX,51.69565217391305
# words,230
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7410071942446043
adjectives,2.0
nouns,4.9
verbs,3.3
pronouns,5.4
particles,4.6
punctuation marks,2.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.5
full verbs,2.7
split verbs,0.3
nominative,1.1
accusative,2.0
dative,0.9
genitive,0.4
gen modifiers,0.3
prep with gen,0.0
all genitives,0.4
accusative obj,1.4
dative obj,0.4
genitive obj,0.1
prepositional obj,0.3
acc+dat obj,1.8
gen+prep obj,0.4
present forms,0.0
past forms,1.8
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.5
subjunctions,0.1
relative clauses,0.7
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.0
question marks,0.0
subj/pred inversions,0.5
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,130.0
concessive,15.5
conditional,262.4
consecutive,7.3
final,18.3
interrogative,7.2
modal,60.1
other,307.6
temporal,256.3
A1 features,4
A1 features summed,1.0
A2 features,8
A2 features summed,402.6
B1 features,6
B1 features summed,287.1
level features (all),35
level features (all) summed,40.800000000000004
