Feature,Value
words per sent,37.9
LIX,60.591292875989446
# words,379
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7069767441860465
adjectives,2.9
nouns,6.4
verbs,6.2
pronouns,8.1
particles,10.0
punctuation marks,4.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,1.2
full verbs,4.7
split verbs,0.1
nominative,1.2
accusative,3.8
dative,1.9
genitive,0.2
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,2.4
dative obj,0.5
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.9
gen+prep obj,0.2
present forms,0.8
past forms,2.0
perfect forms,0.0
pqp forms,0.4
perfect+pqp forms,0.8
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.1
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,1.3
subjunctions,0.6
relative clauses,0.9
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.3
question words,0.1
question marks,0.0
subj/pred inversions,0.9
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,130.1
concessive,15.6
conditional,262.9
consecutive,7.3
final,18.4
interrogative,7.2
modal,60.2
other,307.7
temporal,256.8
A1 features,5
A1 features summed,2.1
A2 features,8
A2 features summed,403.3
B1 features,6
B1 features summed,287.90000000000003
level features (all),37
level features (all) summed,66.89999999999999
