Feature,Value
words per sent,50.6
LIX,74.51304347826087
# words,506
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6206896551724138
adjectives,4.0
nouns,9.3
verbs,6.8
pronouns,11.2
particles,12.9
punctuation marks,6.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,1.3
full verbs,5.1
split verbs,0.3
nominative,3.7
accusative,2.8
dative,2.0
genitive,0.6
gen modifiers,0.4
prep with gen,0.0
all genitives,0.4
accusative obj,1.9
dative obj,0.3
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,2.2
gen+prep obj,0.3
present forms,0.0
past forms,3.1
perfect forms,0.1
pqp forms,0.3
perfect+pqp forms,0.7
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.3
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.4
superlative,0.0
comp+superlative,0.4
conjunctions,1.0
subjunctions,0.7
relative clauses,0.5
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.4
question marks,0.1
subj/pred inversions,1.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,126.2
concessive,14.7
conditional,259.1
consecutive,7.3
final,18.2
interrogative,7.2
modal,57.5
other,302.3
temporal,252.2
A1 features,7
A1 features summed,2.4000000000000004
A2 features,8
A2 features summed,397.1
B1 features,5
B1 features summed,281.9
level features (all),38
level features (all) summed,82.80000000000003
