Feature,Value
words per sent,44.8
LIX,63.99642857142857
# words,448
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6502057613168725
adjectives,3.8
nouns,7.4
verbs,6.4
pronouns,9.1
particles,12.9
punctuation marks,5.1
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,1.7
full verbs,4.1
split verbs,0.0
nominative,2.3
accusative,3.1
dative,1.9
genitive,0.3
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,1.9
dative obj,0.1
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,2.0
gen+prep obj,0.4
present forms,1.9
past forms,0.9
perfect forms,0.0
pqp forms,0.2
perfect+pqp forms,0.7
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.1
comp+superlative,0.3
conjunctions,0.8
subjunctions,0.7
relative clauses,1.6
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.7
question words,0.4
question marks,0.1
subj/pred inversions,1.0
placeholder 'es',0.2
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,134.3
concessive,17.1
conditional,268.7
consecutive,7.3
final,18.6
interrogative,7.3
modal,62.5
other,314.1
temporal,262.0
A1 features,5
A1 features summed,2.4
A2 features,8
A2 features summed,412.20000000000005
B1 features,5
B1 features summed,295.3
level features (all),38
level features (all) summed,74.1
