Feature,Value
words per sent,42.8
LIX,69.43551401869158
# words,428
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.673728813559322
adjectives,4.4
nouns,7.7
verbs,5.3
pronouns,9.9
particles,10.8
punctuation marks,4.6
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,1.4
full verbs,3.5
split verbs,0.2
nominative,2.1
accusative,3.0
dative,2.0
genitive,0.5
gen modifiers,0.5
prep with gen,0.0
all genitives,0.5
accusative obj,2.2
dative obj,0.4
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.6
gen+prep obj,0.2
present forms,0.2
past forms,1.5
perfect forms,0.0
pqp forms,0.4
perfect+pqp forms,0.9
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.5
subjunctions,0.5
relative clauses,1.3
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.1
question words,0.6
question marks,0.4
subj/pred inversions,0.6
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,135.6
concessive,17.1
conditional,269.9
consecutive,7.3
final,18.9
interrogative,7.3
modal,63.1
other,316.0
temporal,263.2
A1 features,6
A1 features summed,2.1
A2 features,9
A2 features summed,415.7
B1 features,5
B1 features summed,296.2
level features (all),39
level features (all) summed,70.60000000000002
