Feature,Value
words per sent,32.1
LIX,56.08753894080997
# words,321
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6789473684210526
adjectives,2.4
nouns,5.6
verbs,5.3
pronouns,7.6
particles,6.4
punctuation marks,4.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.9
full verbs,4.0
split verbs,0.2
nominative,2.4
accusative,2.4
dative,1.4
genitive,0.3
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,1.9
dative obj,0.4
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,2.3
gen+prep obj,0.3
present forms,0.3
past forms,2.0
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,1.0
subj 2 forms,0.0
subj 2 aux forms,0.3
ind speech,0.0
irrealis mode,0.1
all subj forms,1.3
imperatives,0.0
passive voice,0.1
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.8
subjunctions,0.5
relative clauses,0.9
participial clauses pres,0.1
participial clauses past,0.0
all participial clauses,0.1
negations,0.0
question words,0.0
question marks,0.0
subj/pred inversions,0.7
placeholder 'es',0.2
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,133.9
concessive,16.9
conditional,268.3
consecutive,7.3
final,18.6
interrogative,7.3
modal,62.4
other,313.6
temporal,261.8
A1 features,3
A1 features summed,1.4
A2 features,9
A2 features summed,412.8
B1 features,6
B1 features summed,294.3
level features (all),40
level features (all) summed,58.59999999999999
