Feature,Value
words per sent,21.82
LIX,39.69351054078827
# words,1091
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5420240137221269
adjectives,1.52
nouns,2.76
verbs,3.26
pronouns,5.82
particles,5.1
punctuation marks,3.34
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,0.72
full verbs,2.22
split verbs,0.14
nominative,0.58
accusative,1.58
dative,1.1
genitive,0.24
gen modifiers,0.22
prep with gen,0.0
all genitives,0.24
accusative obj,1.34
dative obj,0.34
genitive obj,0.02
prepositional obj,0.14
acc+dat obj,1.68
gen+prep obj,0.16
present forms,0.26
past forms,1.26
perfect forms,0.02
pqp forms,0.16
perfect+pqp forms,0.52
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.18
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.02
comp+superlative,0.12
conjunctions,0.32
subjunctions,0.12
relative clauses,0.42
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.22
question words,0.12
question marks,0.02
subj/pred inversions,0.62
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,118.46
concessive,13.84
conditional,238.44
consecutive,7.62
final,15.68
interrogative,7.62
modal,56.76
other,279.34
temporal,231.38
A1 features,7
A1 features summed,0.9800000000000001
A2 features,8
A2 features summed,366.58000000000004
B1 features,6
B1 features summed,260.90000000000003
level features (all),41
level features (all) summed,37.2
