Feature,Value
words per sent,16.06
LIX,30.63036114570361
# words,803
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4682203389830508
adjectives,1.2
nouns,1.86
verbs,2.54
pronouns,3.74
particles,3.42
punctuation marks,3.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.44
full verbs,1.88
split verbs,0.2
nominative,0.56
accusative,0.88
dative,0.7
genitive,0.12
gen modifiers,0.12
prep with gen,0.0
all genitives,0.12
accusative obj,0.68
dative obj,0.28
genitive obj,0.0
prepositional obj,0.14
acc+dat obj,0.96
gen+prep obj,0.14
present forms,0.36
past forms,1.44
perfect forms,0.0
pqp forms,0.02
perfect+pqp forms,0.12
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.02
all futur forms,0.06
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.0
comp+superlative,0.12
conjunctions,0.26
subjunctions,0.18
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.18
question words,0.06
question marks,0.02
subj/pred inversions,0.92
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,117.56
concessive,13.76
conditional,236.84
consecutive,7.62
final,15.66
interrogative,7.52
modal,56.68
other,277.12
temporal,229.98
A1 features,7
A1 features summed,0.94
A2 features,9
A2 features summed,364.14
B1 features,5
B1 features summed,258.98
level features (all),41
level features (all) summed,27.580000000000002
