Feature,Value
words per sent,20.86
LIX,37.255014381591565
# words,1043
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4882154882154882
adjectives,1.48
nouns,3.06
verbs,3.12
pronouns,4.78
particles,4.48
punctuation marks,3.78
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.72
full verbs,2.28
split verbs,0.26
nominative,0.96
accusative,1.38
dative,1.16
genitive,0.16
gen modifiers,0.14
prep with gen,0.0
all genitives,0.16
accusative obj,0.88
dative obj,0.36
genitive obj,0.02
prepositional obj,0.14
acc+dat obj,1.24
gen+prep obj,0.16
present forms,0.54
past forms,1.58
perfect forms,0.06
pqp forms,0.02
perfect+pqp forms,0.18
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.04
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.02
comp+superlative,0.14
conjunctions,0.42
subjunctions,0.14
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.16
question words,0.1
question marks,0.0
subj/pred inversions,0.96
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,115.7
concessive,13.38
conditional,230.68
consecutive,7.62
final,15.5
interrogative,7.24
modal,56.36
other,269.22
temporal,225.96
A1 features,8
A1 features summed,1.12
A2 features,8
A2 features summed,356.34000000000003
B1 features,6
B1 features summed,254.42
level features (all),43
level features (all) summed,35.740000000000016
