Feature,Value
words per sent,15.48
LIX,30.337881136950905
# words,774
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.48535564853556484
adjectives,0.98
nouns,2.12
verbs,2.44
pronouns,3.64
particles,2.78
punctuation marks,3.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.44
full verbs,1.86
split verbs,0.3
nominative,0.6
accusative,0.9
dative,0.72
genitive,0.12
gen modifiers,0.12
prep with gen,0.0
all genitives,0.12
accusative obj,0.7
dative obj,0.2
genitive obj,0.0
prepositional obj,0.14
acc+dat obj,0.9
gen+prep obj,0.14
present forms,0.42
past forms,1.04
perfect forms,0.02
pqp forms,0.06
perfect+pqp forms,0.18
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.02
irrealis mode,0.02
all subj forms,0.14
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.08
superlative,0.0
comp+superlative,0.08
conjunctions,0.16
subjunctions,0.08
relative clauses,0.04
participial clauses pres,0.1
participial clauses past,0.02
all participial clauses,0.12
negations,0.08
question words,0.14
question marks,0.02
subj/pred inversions,0.56
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,117.1
concessive,13.7
conditional,235.22
consecutive,7.62
final,15.66
interrogative,7.44
modal,56.6
other,275.46
temporal,229.3
A1 features,8
A1 features summed,0.8200000000000001
A2 features,9
A2 features summed,361.56
B1 features,6
B1 features summed,258.12
level features (all),46
level features (all) summed,26.43999999999999
