Feature,Value
words per sent,13.28
LIX,25.47879518072289
# words,664
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4444444444444444
adjectives,0.44
nouns,1.02
verbs,2.52
pronouns,3.78
particles,2.66
punctuation marks,2.82
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,0.9
full verbs,1.4
split verbs,0.02
nominative,0.18
accusative,0.86
dative,0.62
genitive,0.04
gen modifiers,0.02
prep with gen,0.0
all genitives,0.02
accusative obj,0.82
dative obj,0.18
genitive obj,0.0
prepositional obj,0.04
acc+dat obj,1.0
gen+prep obj,0.04
present forms,0.64
past forms,0.18
perfect forms,0.34
pqp forms,0.02
perfect+pqp forms,0.14
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.36
all futur forms,0.04
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.02
passive with agens,0.02
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.06
subjunctions,0.14
relative clauses,0.08
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.3
question marks,0.16
subj/pred inversions,0.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,116.56
concessive,13.58
conditional,233.8
consecutive,7.62
final,15.58
interrogative,7.36
modal,56.5
other,273.34
temporal,227.98
A1 features,8
A1 features summed,1.4400000000000002
A2 features,8
A2 features summed,358.42
B1 features,7
B1 features summed,256.6599999999999
level features (all),42
level features (all) summed,23.119999999999994
