Feature,Value
words per sent,22.4
LIX,43.292857142857144
# words,1120
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5639445300462249
adjectives,2.22
nouns,3.58
verbs,2.94
pronouns,5.26
particles,4.84
punctuation marks,3.56
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.48
full verbs,2.36
split verbs,0.26
nominative,0.9
accusative,1.3
dative,1.2
genitive,0.16
gen modifiers,0.16
prep with gen,0.0
all genitives,0.16
accusative obj,0.96
dative obj,0.22
genitive obj,0.0
prepositional obj,0.36
acc+dat obj,1.18
gen+prep obj,0.36
present forms,0.24
past forms,1.48
perfect forms,0.04
pqp forms,0.08
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.12
superlative,0.06
comp+superlative,0.18
conjunctions,0.46
subjunctions,0.08
relative clauses,0.3
participial clauses pres,0.04
participial clauses past,0.04
all participial clauses,0.08
negations,0.14
question words,0.14
question marks,0.0
subj/pred inversions,0.48
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,117.4
concessive,13.76
conditional,236.6
consecutive,7.62
final,15.66
interrogative,7.5
modal,56.66
other,276.86
temporal,229.72
A1 features,7
A1 features summed,1.1400000000000001
A2 features,8
A2 features summed,363.96000000000004
B1 features,6
B1 features summed,258.92
level features (all),45
level features (all) summed,37.04
