Feature,Value
words per sent,31.84
LIX,58.159095477386934
# words,1592
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5807486631016042
adjectives,2.52
nouns,7.12
verbs,4.3
pronouns,6.64
particles,7.12
punctuation marks,4.02
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,1.06
full verbs,3.06
split verbs,0.34
nominative,1.28
accusative,2.02
dative,2.48
genitive,0.76
gen modifiers,0.62
prep with gen,0.0
all genitives,0.64
accusative obj,1.38
dative obj,0.58
genitive obj,0.02
prepositional obj,0.34
acc+dat obj,1.96
gen+prep obj,0.36
present forms,0.08
past forms,1.36
perfect forms,0.0
pqp forms,0.42
perfect+pqp forms,0.62
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.42
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.06
imperatives,0.02
passive voice,0.04
passive with agens,0.0
comparative,0.16
superlative,0.1
comp+superlative,0.26
conjunctions,0.46
subjunctions,0.14
relative clauses,1.36
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.18
question words,0.02
question marks,0.0
subj/pred inversions,0.72
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,116.5
concessive,13.56
conditional,233.5
consecutive,7.62
final,15.54
interrogative,7.34
modal,56.48
other,272.9
temporal,227.68
A1 features,6
A1 features summed,1.1600000000000001
A2 features,9
A2 features summed,360.7
B1 features,7
B1 features summed,257.62000000000006
level features (all),44
level features (all) summed,55.300000000000026
