Feature,Value
words per sent,49.4
LIX,76.12064777327936
# words,494
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6761565836298933
adjectives,3.6
nouns,9.3
verbs,5.0
pronouns,9.5
particles,15.3
punctuation marks,6.6
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,1.4
full verbs,3.2
split verbs,0.1
nominative,2.2
accusative,3.0
dative,1.8
genitive,1.2
gen modifiers,0.7
prep with gen,0.2
all genitives,0.9
accusative obj,1.4
dative obj,0.4
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.8
gen+prep obj,0.2
present forms,2.2
past forms,0.3
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.2
subj 2 aux forms,0.1
ind speech,0.1
irrealis mode,0.0
all subj forms,0.5
imperatives,0.0
passive voice,0.2
passive with agens,0.0
comparative,0.3
superlative,0.0
comp+superlative,0.3
conjunctions,0.3
subjunctions,0.5
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.5
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,156.6
concessive,17.5
conditional,289.3
consecutive,7.6
final,21.6
interrogative,8.5
modal,64.5
other,329.5
temporal,273.6
A1 features,6
A1 features summed,1.5000000000000002
A2 features,9
A2 features summed,455.50000000000006
B1 features,5
B1 features summed,307.40000000000003
level features (all),40
level features (all) summed,75.30000000000001
