Feature,Value
words per sent,41.2
LIX,64.9864077669903
# words,412
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.711864406779661
adjectives,3.0
nouns,9.3
verbs,4.6
pronouns,8.0
particles,10.0
punctuation marks,5.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.9
full verbs,3.2
split verbs,0.0
nominative,1.5
accusative,2.3
dative,3.0
genitive,0.5
gen modifiers,0.5
prep with gen,0.0
all genitives,0.5
accusative obj,1.5
dative obj,0.3
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.8
gen+prep obj,0.1
present forms,1.9
past forms,0.3
perfect forms,0.2
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.1
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.1
all subj forms,0.3
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.2
comp+superlative,0.3
conjunctions,0.7
subjunctions,0.4
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.1
question marks,0.1
subj/pred inversions,0.5
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,160.4
concessive,17.6
conditional,293.7
consecutive,7.6
final,22.1
interrogative,8.6
modal,65.1
other,332.6
temporal,276.1
A1 features,6
A1 features summed,1.9000000000000001
A2 features,9
A2 features summed,463.1
B1 features,5
B1 features summed,310.1
level features (all),40
level features (all) summed,63.7
