Feature,Value
words per sent,45.1
LIX,68.38159645232815
# words,451
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6987951807228916
adjectives,2.8
nouns,10.3
verbs,4.5
pronouns,11.5
particles,11.0
punctuation marks,4.6
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.6
full verbs,3.7
split verbs,0.5
nominative,2.5
accusative,3.2
dative,2.1
genitive,1.5
gen modifiers,1.4
prep with gen,0.0
all genitives,1.4
accusative obj,1.7
dative obj,0.5
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,2.2
gen+prep obj,0.3
present forms,2.6
past forms,0.1
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.1
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.1
subj 1 forms,0.4
subj 2 forms,0.1
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.6
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.8
subjunctions,0.5
relative clauses,1.0
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.3
question words,0.2
question marks,0.0
subj/pred inversions,0.9
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,156.0
concessive,17.5
conditional,288.9
consecutive,7.5
final,21.6
interrogative,8.5
modal,64.5
other,329.2
temporal,273.2
A1 features,6
A1 features summed,2.1
A2 features,9
A2 features summed,455.0
B1 features,5
B1 features summed,307.7
level features (all),39
level features (all) summed,75.19999999999997
