Feature,Value
words per sent,40.0
LIX,68.25
# words,400
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7142857142857143
adjectives,3.2
nouns,8.7
verbs,4.1
pronouns,8.7
particles,10.2
punctuation marks,4.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.5
full verbs,2.0
split verbs,0.0
nominative,2.9
accusative,2.3
dative,2.0
genitive,1.4
gen modifiers,1.3
prep with gen,0.0
all genitives,1.3
accusative obj,1.2
dative obj,0.4
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.6
gen+prep obj,0.2
present forms,1.3
past forms,0.4
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.3
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.4
imperatives,0.0
passive voice,0.2
passive with agens,0.0
comparative,0.3
superlative,0.1
comp+superlative,0.4
conjunctions,0.1
subjunctions,0.4
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.3
question marks,0.0
subj/pred inversions,0.5
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,136.5
concessive,17.1
conditional,271.1
consecutive,7.3
final,19.0
interrogative,7.5
modal,63.1
other,316.6
temporal,263.6
A1 features,4
A1 features summed,0.8999999999999999
A2 features,8
A2 features summed,417.50000000000006
B1 features,6
B1 features summed,296.0
level features (all),35
level features (all) summed,63.49999999999998
