Feature,Value
words per sent,39.2
LIX,65.2204081632653
# words,392
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7489177489177489
adjectives,2.6
nouns,7.5
verbs,4.9
pronouns,9.2
particles,9.6
punctuation marks,5.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.9
full verbs,3.8
split verbs,0.1
nominative,1.9
accusative,2.7
dative,1.9
genitive,1.0
gen modifiers,0.5
prep with gen,0.4
all genitives,0.9
accusative obj,1.7
dative obj,0.2
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.9
gen+prep obj,0.3
present forms,2.6
past forms,0.1
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.1
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.1
subj 1 forms,0.4
subj 2 forms,0.1
subj 2 aux forms,0.1
ind speech,0.1
irrealis mode,0.0
all subj forms,0.6
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.5
subjunctions,0.5
relative clauses,0.8
participial clauses pres,0.1
participial clauses past,0.0
all participial clauses,0.1
negations,0.2
question words,0.4
question marks,0.1
subj/pred inversions,0.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,168.9
concessive,18.1
conditional,301.2
consecutive,7.6
final,23.7
interrogative,9.3
modal,67.0
other,339.2
temporal,280.8
A1 features,8
A1 features summed,1.6
A2 features,9
A2 features summed,479.0
B1 features,5
B1 features summed,316.6
level features (all),44
level features (all) summed,65.5
