Feature,Value
words per sent,24.4
LIX,46.940983606557374
# words,244
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6333333333333333
adjectives,2.5
nouns,5.5
verbs,2.4
pronouns,3.8
particles,6.4
punctuation marks,3.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.8
full verbs,1.4
split verbs,0.0
nominative,1.4
accusative,0.9
dative,2.2
genitive,0.5
gen modifiers,0.5
prep with gen,0.0
all genitives,0.5
accusative obj,0.4
dative obj,0.0
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,0.4
gen+prep obj,0.2
present forms,1.0
past forms,0.0
perfect forms,0.2
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.1
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.1
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.1
passive with agens,0.0
comparative,0.1
superlative,0.1
comp+superlative,0.2
conjunctions,0.1
subjunctions,0.1
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.1
question words,0.0
question marks,0.0
subj/pred inversions,0.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,139.0
concessive,17.1
conditional,274.2
consecutive,7.5
final,19.0
interrogative,7.5
modal,63.4
other,318.7
temporal,264.7
A1 features,5
A1 features summed,0.6000000000000001
A2 features,7
A2 features summed,421.6
B1 features,6
B1 features summed,297.00000000000006
level features (all),36
level features (all) summed,37.20000000000003
